"web";"internonquant";"interquant";"insectorder";"insectfamily";"insectgenus";"insectspecies";"plantorder";"plantfamily";"plantgenus";"plantspecies";"id_network";"id_network_aggreg"
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asparagales";"Amaryllidaceae";"Allium";"cepa";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Berberidaceae";"Berberis";"gagnepainii_julianae";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Boraginales";"Boraginaceae";"Borago";"officinalis";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Brassicales";"Brassicaceae";"Brassica";"oleracea";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Calendula";"officinalis";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Centaurea";"montana";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Cotoneaster";"salicifolius_agg";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Dahlia";"x_hortensis";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Dipsacales";"Dipsacaceae";"Dipsacus";"fullonum";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Echinops";"ritro";445;235
"Baldock2019_Bristol";1;"9";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ericales";"Ericaceae";"Erica";"cinerea";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Fragaria";"ananassa";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Myrtales";"Onagraceae";"Fuchsia";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Gazania";"rigens_and_hybrids";445;235
"Baldock2019_Bristol";1;"22";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Plantaginaceae";"Linaria";"purpurea";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Campanulaceae";"Lobelia";"erinus";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Nepeta";"cataria";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Origanum";"vulgare";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Papaveraceae";"Papaver";"rhoeas";445;235
"Baldock2019_Bristol";1;"5";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Salvia";"nemorosa";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Spiraea";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Stachys";"byzantina";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Dipsacales";"Caprifoliaceae";"Succisa";"pratensis";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Boraginales";"Boraginaceae";"Symphytum";"officinale";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"4";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Trifolium";"repens";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Plantaginaceae";"Veronica";"longifolia";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Apidae";"Bombus";"vestalis";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Rosales";"Rosaceae";"Cotoneaster";"salicifolius_agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Malpighiales";"Euphorbiaceae";"Euphorbia";"amygdaloides_and_hybrids";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Asterales";"Asteraceae";"Santolina";"chamaecyparissus";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"striolata";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Anthomyiidae";"Botanophila";"striolata";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"striolata";"Fabales";"Fabaceae";"Trifolium";"repens";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Bruchidae";"Bruchus";"rufimanus";"Fabales";"Fabaceae";"Vicia";"faba";445;235
"Baldock2019_Bristol";1;"5";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Rosales";"Rosaceae";"Geum";"urbanum";445;235
"Baldock2019_Bristol";1;"6";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"2";"Coleoptera";"Byturidae";"Byturus";"tomentosus";"Caryophyllales";"Polygonaceae";"Rheum";"x_rhabarbarum";445;235
"Baldock2019_Bristol";1;"7";"Coleoptera";"Byturidae";"Byturus";"tomentosus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Calliphoridae";"Calliphora";"vicina";"Ranunculales";"Ranunculaceae";"Clematis";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Calliphoridae";"Calliphora";"vicina";"Rosales";"Rosaceae";"Cotoneaster";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Cantharidae";"Cantharis";"livida";"Apiales";"Apiaceae";"Heracleum";"sphondylium";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Cantharidae";"Cantharis";"pellucida";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"2";"Hymenoptera";"Cephidae";"Cephus";"sp.";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Cetoniidae";"Cetonia";"aurata";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Cetoniidae";"Cetonia";"aurata";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";445;235
"Baldock2019_Bristol";1;"2";"Coleoptera";"Cetoniidae";"Cetonia";"aurata";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Curculionidae";"Ceutorhynchus";"obstrictus";"Brassicales";"Brassicaceae";"Brassica";"oleracea";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Asterales";"Asteraceae";"Hypochaeris";"radicata";445;235
"Baldock2019_Bristol";1;"5";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"3";"Diptera";"Syrphidae";"Cheilosia";"albitarsis";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"bergenstammi";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"illustrata";"Rosales";"Rosaceae";"Fragaria";"ananassa";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"pagana";"Apiales";"Apiaceae";"Heracleum";"sphondylium";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"pagana";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"pagana";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"vernalis";"Apiales";"Apiaceae";"Heracleum";"sphondylium";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Cheilosia";"vernalis";"Asterales";"Asteraceae";"Solidago";"canadensis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Stratiomyidae";"Chloromyia";"formosa";"Malpighiales";"Euphorbiaceae";"Euphorbia";"helioscopia";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Chrysotoxum";"bicinctum";"Fabales";"Fabaceae";"Trifolium";"pratense";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Chrysotoxum";"festivum";"Solanales";"Convolvulaceae";"Calystegia";"sepium";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Lauxaniidae";"Cnemacantha";"muscaria";"Ranunculales";"Ranunculaceae";"Clematis";"sp.";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Apiales";"Apiaceae";"Conopodium";"majus";445;235
"Baldock2019_Bristol";1;"2";"Lepidoptera";"Coleophoridae";"Coleophora";"sp.";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";445;235
"Baldock2019_Bristol";1;"1";"Hymenoptera";"Colletidae";"Colletes";"fodiens";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Chironomidae";"Crictopus";"sp._n.i.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"1";"Coleoptera";"Chrysomelidae";"Cryptocephalus";"aureolus";"Asterales";"Asteraceae";"Hypochaeris";"glabra";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Dasysyrphus";"albostriatus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Cornales";"Hydrangeaceae";"Hydrangea";"macrophylla";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Geraniales";"Geraniaceae";"Pelargonium";"zonale";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Solidago";"canadensis";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Chloropidae";"Dicraeus";"tibialis";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Limoniidae";"Dicranomyia";"morio";"Saxifragales";"Saxifragaceae";"Ribes";"uva_crispa";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Empididae";"Empis";"albinervis";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Empididae";"Empis";"caudatula";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"3";"Diptera";"Empididae";"Empis";"caudatula";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Empididae";"Empis";"chioptera";"Asterales";"Asteraceae";"Santolina";"chamaecyparissus";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Empididae";"Empis";"livida";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Empididae";"Empis";"nigripes";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Empididae";"Empis";"nigripes";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Empididae";"Empis";"pennipes";"Lamiales";"Plantaginaceae";"Veronica";"chamaedrys";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Bellis";"perennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Solanales";"Convolvulaceae";"Calystegia";"sepium";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Solanales";"Convolvulaceae";"Calystegia";"silvatica";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Campanulaceae";"Campanula";"portenschlagiana";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Dipsacales";"Caprifoliaceae";"Centranthus";"ruber";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Caryophyllales";"Caryophyllaceae";"Cerastium";"fontanum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Crepis";"capillaris";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Geraniales";"Geraniaceae";"Geranium";"robertianum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asparagales";"Asparagaceae";"Hosta";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Hypochaeris";"radicata";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Solanales";"Solanaceae";"Nicotiana";"alata_forgetiana_x_sanderae";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";445;235
"Baldock2019_Bristol";1;"4";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Tachinidae";"Eriothrix";"rufomaculata";"Asterales";"Asteraceae";"Cirsium";"arvense";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Tachinidae";"Eriothrix";"rufomaculata";"Asterales";"Asteraceae";"Senecio";"erucifolius";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Tachinidae";"Eriothrix";"rufomaculata";"Dipsacales";"Adoxaceae";"Viburnum";"davidii";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Tachinidae";"Eriothrix";"rufomaculata";"Fabales";"Fabaceae";"Wisteria";"sp.";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asparagales";"Amaryllidaceae";"Allium";"ampeloprasum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Ranunculales";"Ranunculaceae";"Anemone";"hupehensis_and_hybrids";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Apiales";"Apiaceae";"Anethum";"graveolens";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Brassicales";"Brassicaceae";"Brassicaceae";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Calendula";"officinalis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Brassicales";"Brassicaceae";"Capsella";"bursa_pastoris";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Dipsacales";"Caprifoliaceae";"Centranthus";"ruber";445;235
"Baldock2019_Bristol";1;"6";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Cirsium";"arvense";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Malvales";"Cistaceae";"Cistus";"sp.";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Solanales";"Convolvulaceae";"Convolvulus";"arvensis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Crepis";"biennis";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Crepis";"capillaris";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Echinops";"ritro";445;235
"Baldock2019_Bristol";1;"4";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Eupatorium";"cannabinum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Rosales";"Rosaceae";"Fragaria";"ananassa";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Helenium";"autumnale_and_hybrids";445;235
"Baldock2019_Bristol";1;"5";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Helminthotheca";"echioides";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Lamiales";"Plantaginaceae";"Linaria";"purpurea";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Lamiales";"Lamiaceae";"Mentha";"sp.";445;235
"Baldock2019_Bristol";1;"4";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Lamiales";"Lamiaceae";"Mentha";"suaveolens";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";445;235
"Baldock2019_Bristol";1;"4";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Senecio";"erucifolius";445;235
"Baldock2019_Bristol";1;"41";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Senecio";"jacobaea";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Solidago";"virgaurea_rugosa";445;235
"Baldock2019_Bristol";1;"4";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Sonchus";"oleraceus";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Tagetes";"patula";445;235
"Baldock2019_Bristol";1;"7";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Brassicales";"Tropaeolaceae";"Tropaeolum";"majus";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"nemorum";"Asterales";"Asteraceae";"Calendula";"officinalis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"nemorum";"Asterales";"Asteraceae";"Eupatorium";"cannabinum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"nemorum";"Asterales";"Asteraceae";"Senecio";"jacobaea";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Ericales";"Theaceae";"Camellia";"japonica";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Dipsacales";"Caprifoliaceae";"Centranthus";"ruber";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Eupatorium";"cannabinum";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Apiales";"Araliaceae";"Hedera";"helix";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Helenium";"autumnale_and_hybrids";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Lamiales";"Oleaceae";"Ligustrum";"vulgare";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Senecio";"jacobaea";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Solidago";"canadensis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Apiales";"Apiaceae";"Astrantia";"major";445;235
"Baldock2019_Bristol";1;"10";"Diptera";"Syrphidae";"Eristalis";"tenax";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Calendula";"officinalis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Solanales";"Convolvulaceae";"Calystegia";"silvatica";445;235
"Baldock2019_Bristol";1;"2";"Diptera";"Syrphidae";"Eristalis";"tenax";"Dipsacales";"Dipsacaceae";"Dipsacus";"fullonum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Myrtales";"Onagraceae";"Epilobium";"hirsutum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Eupatorium";"cannabinum";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Apiales";"Araliaceae";"Hedera";"helix";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Helminthotheca";"echioides";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Lamiales";"Oleaceae";"Ligustrum";"vulgare";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Lamiales";"Lamiaceae";"Mentha";"spicata";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Lamiales";"Lamiaceae";"Mentha";"suaveolens";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Myrtales";"Onagraceae";"Oenothera";"biennis";445;235
"Baldock2019_Bristol";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Myrtales";"Onagraceae";"Oenothera";"glazioviana";445;235
"Baldock2019_Bristol";1;"3";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";445;235
"Baldock2019_Bristol";1;"11";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Senecio";"jacobaea";445;235
